file	line	rule	target	resolved	status
.agent-skills/perfectpixel/SKILL.md	105	7a	reference/presets.md	/Users/supercent/orca/jeo-skills/.agent-skills/perfectpixel/reference/presets.md	ok
.agent-skills/perfectpixel/SKILL.md	106	7a	reference/providers.md	/Users/supercent/orca/jeo-skills/.agent-skills/perfectpixel/reference/providers.md	ok
.agent-skills/performance-optimization/SKILL.md	34	7a	references/intake-packets-and-escalations.md	/Users/supercent/orca/jeo-skills/.agent-skills/performance-optimization/references/intake-packets-and-escalations.md	ok
.agent-skills/performance-optimization/SKILL.md	35	7a	references/tuning-modes.md	/Users/supercent/orca/jeo-skills/.agent-skills/performance-optimization/references/tuning-modes.md	ok
.agent-skills/performance-optimization/SKILL.md	36	7a	references/handoff-boundaries.md	/Users/supercent/orca/jeo-skills/.agent-skills/performance-optimization/references/handoff-boundaries.md	ok
.agent-skills/performance-optimization/SKILL.md	37	7a	references/measurement-checklist.md	/Users/supercent/orca/jeo-skills/.agent-skills/performance-optimization/references/measurement-checklist.md	ok
.agent-skills/performance-optimization/SKILL.md	75	7a	references/intake-packets-and-escalations.md	/Users/supercent/orca/jeo-skills/.agent-skills/performance-optimization/references/intake-packets-and-escalations.md	ok
.agent-skills/performance-optimization/SKILL.md	96	7a	references/tuning-modes.md	/Users/supercent/orca/jeo-skills/.agent-skills/performance-optimization/references/tuning-modes.md	ok
.agent-skills/performance-optimization/SKILL.md	157	7a	references/measurement-checklist.md	/Users/supercent/orca/jeo-skills/.agent-skills/performance-optimization/references/measurement-checklist.md	ok
.agent-skills/plannotator/SKILL.md	41	7a	references/intake-packets-and-route-outs.md	/Users/supercent/orca/jeo-skills/.agent-skills/plannotator/references/intake-packets-and-route-outs.md	ok
.agent-skills/plannotator/SKILL.md	42	7a	references/platform-setup.md	/Users/supercent/orca/jeo-skills/.agent-skills/plannotator/references/platform-setup.md	ok
.agent-skills/plannotator/SKILL.md	43	7a	references/notes-and-troubleshooting.md	/Users/supercent/orca/jeo-skills/.agent-skills/plannotator/references/notes-and-troubleshooting.md	ok
.agent-skills/plannotator/SKILL.md	97	7a	references/intake-packets-and-route-outs.md	/Users/supercent/orca/jeo-skills/.agent-skills/plannotator/references/intake-packets-and-route-outs.md	ok
.agent-skills/plannotator/SKILL.md	120	7a	references/platform-setup.md	/Users/supercent/orca/jeo-skills/.agent-skills/plannotator/references/platform-setup.md	ok
.agent-skills/plannotator/SKILL.md	126	7a	references/notes-and-troubleshooting.md	/Users/supercent/orca/jeo-skills/.agent-skills/plannotator/references/notes-and-troubleshooting.md	ok
.agent-skills/plannotator/SKILL.md	219	7a	references/intake-packets-and-route-outs.md	/Users/supercent/orca/jeo-skills/.agent-skills/plannotator/references/intake-packets-and-route-outs.md	ok
.agent-skills/plannotator/SKILL.md	220	7a	references/platform-setup.md	/Users/supercent/orca/jeo-skills/.agent-skills/plannotator/references/platform-setup.md	ok
.agent-skills/plannotator/SKILL.md	221	7a	references/notes-and-troubleshooting.md	/Users/supercent/orca/jeo-skills/.agent-skills/plannotator/references/notes-and-troubleshooting.md	ok
.agent-skills/plannotator/SKILL.md	222	7a	references/review-modes-and-boundaries.md	/Users/supercent/orca/jeo-skills/.agent-skills/plannotator/references/review-modes-and-boundaries.md	ok
.agent-skills/playwriter/SKILL.md	219	7a	./references/modes-and-routing.md	/Users/supercent/orca/jeo-skills/.agent-skills/playwriter/references/modes-and-routing.md	ok
.agent-skills/playwriter/SKILL.md	220	7a	./references/session-workflow.md	/Users/supercent/orca/jeo-skills/.agent-skills/playwriter/references/session-workflow.md	ok
.agent-skills/playwriter/SKILL.md	221	7a	./references/mcp-integration.md	/Users/supercent/orca/jeo-skills/.agent-skills/playwriter/references/mcp-integration.md	ok
.agent-skills/ponytail/README.md	23	7a	assets/ponytail-demo.gif	/Users/supercent/orca/jeo-skills/.agent-skills/ponytail/assets/ponytail-demo.gif	ok
.agent-skills/ponytail/README.md	165	7a	references/commands.md	/Users/supercent/orca/jeo-skills/.agent-skills/ponytail/references/commands.md	ok
.agent-skills/ponytail/README.md	166	7a	scripts/install.sh	/Users/supercent/orca/jeo-skills/.agent-skills/ponytail/scripts/install.sh	ok
.agent-skills/ponytail/README.md	167	7a	evals/evals.json	/Users/supercent/orca/jeo-skills/.agent-skills/ponytail/evals/evals.json	ok
.agent-skills/ponytail/README.md	170	7a	../caveman/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/caveman/SKILL.md	ok
.agent-skills/ponytail/README.md	170	7a	../code-refactoring/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/code-refactoring/SKILL.md	ok
.agent-skills/ponytail/README.md	170	7a	../code-review/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/code-review/SKILL.md	ok
.agent-skills/ponytail/README.md	170	7b	../caveman/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/caveman/SKILL.md	ok
.agent-skills/ponytail/README.md	170	7b	../code-refactoring/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/code-refactoring/SKILL.md	ok
.agent-skills/ponytail/README.md	170	7b	../code-review/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/code-review/SKILL.md	ok
.agent-skills/ponytail/README.md	176	7a	CHANGELOG.md	/Users/supercent/orca/jeo-skills/.agent-skills/ponytail/CHANGELOG.md	ok
.agent-skills/ponytail/SKILL.md	117	7a	references/commands.md	/Users/supercent/orca/jeo-skills/.agent-skills/ponytail/references/commands.md	ok
.agent-skills/ponytail/SKILL.md	217	7a	references/commands.md	/Users/supercent/orca/jeo-skills/.agent-skills/ponytail/references/commands.md	ok
.agent-skills/ponytail/SKILL.md	221	7b	../caveman/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/caveman/SKILL.md	ok
.agent-skills/ponytail/SKILL.md	222	7b	../code-refactoring/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/code-refactoring/SKILL.md	ok
.agent-skills/ponytail/SKILL.md	223	7b	../code-review/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/code-review/SKILL.md	ok
.agent-skills/ponytail/SKILL.md	224	7b	../skill-standardization/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/skill-standardization/SKILL.md	ok
.agent-skills/ponytail/SKILL.md	225	7b	../skill-standardization/scripts/validate_skill.sh	/Users/supercent/orca/jeo-skills/.agent-skills/skill-standardization/scripts/validate_skill.sh	ok
.agent-skills/presentation-builder/SKILL.md	42	7a	references/presentation-modes-and-routing.md	/Users/supercent/orca/jeo-skills/.agent-skills/presentation-builder/references/presentation-modes-and-routing.md	ok
.agent-skills/presentation-builder/SKILL.md	43	7a	references/artifact-packets-and-last-mile-handoffs.md	/Users/supercent/orca/jeo-skills/.agent-skills/presentation-builder/references/artifact-packets-and-last-mile-handoffs.md	ok
.agent-skills/presentation-builder/SKILL.md	44	7a	references/source-and-handoff-patterns.md	/Users/supercent/orca/jeo-skills/.agent-skills/presentation-builder/references/source-and-handoff-patterns.md	ok
.agent-skills/presentation-builder/SKILL.md	45	7a	references/review-and-export-checklist.md	/Users/supercent/orca/jeo-skills/.agent-skills/presentation-builder/references/review-and-export-checklist.md	ok
.agent-skills/presentation-builder/SKILL.md	84	7a	references/artifact-packets-and-last-mile-handoffs.md	/Users/supercent/orca/jeo-skills/.agent-skills/presentation-builder/references/artifact-packets-and-last-mile-handoffs.md	ok
.agent-skills/presentation-builder/SKILL.md	135	7a	references/source-and-handoff-patterns.md	/Users/supercent/orca/jeo-skills/.agent-skills/presentation-builder/references/source-and-handoff-patterns.md	ok
.agent-skills/presentation-builder/SKILL.md	138	7a	references/presentation-modes-and-routing.md	/Users/supercent/orca/jeo-skills/.agent-skills/presentation-builder/references/presentation-modes-and-routing.md	ok
.agent-skills/presentation-builder/SKILL.md	160	7a	references/review-and-export-checklist.md	/Users/supercent/orca/jeo-skills/.agent-skills/presentation-builder/references/review-and-export-checklist.md	ok
.agent-skills/react-best-practices/SKILL.md	143	7b	../state-management/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/state-management/SKILL.md	ok
.agent-skills/react-best-practices/SKILL.md	144	7b	../web-accessibility/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/web-accessibility/SKILL.md	ok
.agent-skills/react-best-practices/SKILL.md	145	7b	../responsive-design/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/responsive-design/SKILL.md	ok
.agent-skills/react-best-practices/SKILL.md	146	7b	../performance-optimization/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/performance-optimization/SKILL.md	ok
.agent-skills/react-best-practices/SKILL.md	250	7a	../performance-optimization/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/performance-optimization/SKILL.md	ok
.agent-skills/react-best-practices/SKILL.md	251	7a	../state-management/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/state-management/SKILL.md	ok
.agent-skills/react-best-practices/references/perf-triage-modes.md	109	7b	../state-management/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/react-best-practices/state-management/SKILL.md	broken
.agent-skills/react-best-practices/references/perf-triage-modes.md	110	7b	../web-accessibility/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/react-best-practices/web-accessibility/SKILL.md	broken
.agent-skills/react-best-practices/references/perf-triage-modes.md	111	7b	../responsive-design/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/react-best-practices/responsive-design/SKILL.md	broken
.agent-skills/react-best-practices/references/perf-triage-modes.md	112	7b	../performance-optimization/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/react-best-practices/performance-optimization/SKILL.md	broken
.agent-skills/react-grab/SKILL.md	209	7a	references/install-and-routing.md	/Users/supercent/orca/jeo-skills/.agent-skills/react-grab/references/install-and-routing.md	ok
.agent-skills/react-grab/SKILL.md	210	7a	references/agent-workflows.md	/Users/supercent/orca/jeo-skills/.agent-skills/react-grab/references/agent-workflows.md	ok
.agent-skills/react-grab/SKILL.md	211	7a	references/troubleshooting.md	/Users/supercent/orca/jeo-skills/.agent-skills/react-grab/references/troubleshooting.md	ok
.agent-skills/react-grab/SKILL.md	212	7a	references/api.md	/Users/supercent/orca/jeo-skills/.agent-skills/react-grab/references/api.md	ok
.agent-skills/react-grab/SKILL.md	213	7a	scripts/	/Users/supercent/orca/jeo-skills/.agent-skills/react-grab/scripts	ok
.agent-skills/remotion-video-production/SKILL.md	22	7a	references/alias-routing.md	/Users/supercent/orca/jeo-skills/.agent-skills/remotion-video-production/references/alias-routing.md	ok
.agent-skills/remotion-video-production/SKILL.md	22	7a	references/remotion-route-outs.md	/Users/supercent/orca/jeo-skills/.agent-skills/remotion-video-production/references/remotion-route-outs.md	ok
.agent-skills/remotion-video-production/SKILL.md	89	7b	../video-production/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/video-production/SKILL.md	ok
.agent-skills/remotion-video-production/references/alias-routing.md	15	7b	../video-production/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/remotion-video-production/video-production/SKILL.md	broken
.agent-skills/remotion-video-production/references/remotion-route-outs.md	6	7b	../video-production/references/production-modes.md	/Users/supercent/orca/jeo-skills/.agent-skills/remotion-video-production/video-production/references/production-modes.md	broken
.agent-skills/remotion-video-production/references/remotion-route-outs.md	7	7b	../video-production/references/asset-and-qa-checklist.md	/Users/supercent/orca/jeo-skills/.agent-skills/remotion-video-production/video-production/references/asset-and-qa-checklist.md	broken
.agent-skills/remotion-video-production/references/remotion-route-outs.md	8	7b	../video-production/references/handoff-boundaries.md	/Users/supercent/orca/jeo-skills/.agent-skills/remotion-video-production/video-production/references/handoff-boundaries.md	broken
.agent-skills/research-paper-writing/SKILL.md	32	7a	references/claim-evidence-packet.md	/Users/supercent/orca/jeo-skills/.agent-skills/research-paper-writing/references/claim-evidence-packet.md	ok
.agent-skills/research-paper-writing/SKILL.md	33	7a	references/experiment-and-figure-coverage.md	/Users/supercent/orca/jeo-skills/.agent-skills/research-paper-writing/references/experiment-and-figure-coverage.md	ok
.agent-skills/research-paper-writing/SKILL.md	34	7a	references/rebuttal-and-camera-ready.md	/Users/supercent/orca/jeo-skills/.agent-skills/research-paper-writing/references/rebuttal-and-camera-ready.md	ok
.agent-skills/responsive-design/SKILL.md	42	7a	references/intake-packets-and-route-outs.md	/Users/supercent/orca/jeo-skills/.agent-skills/responsive-design/references/intake-packets-and-route-outs.md	ok
.agent-skills/responsive-design/SKILL.md	43	7a	references/layout-decision-checklist.md	/Users/supercent/orca/jeo-skills/.agent-skills/responsive-design/references/layout-decision-checklist.md	ok
.agent-skills/responsive-design/SKILL.md	44	7a	references/handoff-boundaries.md	/Users/supercent/orca/jeo-skills/.agent-skills/responsive-design/references/handoff-boundaries.md	ok
.agent-skills/responsive-design/SKILL.md	79	7a	references/intake-packets-and-route-outs.md	/Users/supercent/orca/jeo-skills/.agent-skills/responsive-design/references/intake-packets-and-route-outs.md	ok
.agent-skills/responsive-design/SKILL.md	142	7a	references/intake-packets-and-route-outs.md	/Users/supercent/orca/jeo-skills/.agent-skills/responsive-design/references/intake-packets-and-route-outs.md	ok
.agent-skills/rtk/SKILL.md	55	7a	references/install-and-verify.md	/Users/supercent/orca/jeo-skills/.agent-skills/rtk/references/install-and-verify.md	ok
.agent-skills/rtk/SKILL.md	116	7a	references/platform-init.md	/Users/supercent/orca/jeo-skills/.agent-skills/rtk/references/platform-init.md	ok
.agent-skills/rtk/SKILL.md	139	7a	references/commands-and-config.md	/Users/supercent/orca/jeo-skills/.agent-skills/rtk/references/commands-and-config.md	ok
.agent-skills/rtk/SKILL.md	151	7a	references/troubleshooting.md	/Users/supercent/orca/jeo-skills/.agent-skills/rtk/references/troubleshooting.md	ok
.agent-skills/rtk/SKILL.md	218	7a	references/install-and-verify.md	/Users/supercent/orca/jeo-skills/.agent-skills/rtk/references/install-and-verify.md	ok
.agent-skills/rtk/SKILL.md	219	7a	references/platform-init.md	/Users/supercent/orca/jeo-skills/.agent-skills/rtk/references/platform-init.md	ok
.agent-skills/rtk/SKILL.md	220	7a	references/commands-and-config.md	/Users/supercent/orca/jeo-skills/.agent-skills/rtk/references/commands-and-config.md	ok
.agent-skills/rtk/SKILL.md	221	7a	references/troubleshooting.md	/Users/supercent/orca/jeo-skills/.agent-skills/rtk/references/troubleshooting.md	ok
.agent-skills/rtk/SKILL.md	222	7a	scripts/install.sh	/Users/supercent/orca/jeo-skills/.agent-skills/rtk/scripts/install.sh	ok
.agent-skills/rtk/SKILL.md	223	7a	scripts/init-agent.sh	/Users/supercent/orca/jeo-skills/.agent-skills/rtk/scripts/init-agent.sh	ok
.agent-skills/rtk/SKILL.md	224	7a	scripts/check-status.sh	/Users/supercent/orca/jeo-skills/.agent-skills/rtk/scripts/check-status.sh	ok
.agent-skills/scientific-llm-benchmarks/references/benchmarks.md	222	7a	data/benchmarks.yaml	/Users/supercent/orca/jeo-skills/.agent-skills/scientific-llm-benchmarks/references/data/benchmarks.yaml	excluded:explicit
.agent-skills/scientific-llm-benchmarks/references/benchmarks.md	222	7a	CONTRIBUTING.md	/Users/supercent/orca/jeo-skills/.agent-skills/scientific-llm-benchmarks/references/CONTRIBUTING.md	excluded:explicit
.agent-skills/scientific-llm-benchmarks/references/benchmarks.md	226	7a	LICENSE	/Users/supercent/orca/jeo-skills/.agent-skills/scientific-llm-benchmarks/references/LICENSE	excluded:explicit
.agent-skills/scrapling/SKILL.md	59	7a	references/intake-packets-and-route-outs.md	/Users/supercent/orca/jeo-skills/.agent-skills/scrapling/references/intake-packets-and-route-outs.md	ok
.agent-skills/scrapling/SKILL.md	160	7a	references/fetchers-and-sessions.md	/Users/supercent/orca/jeo-skills/.agent-skills/scrapling/references/fetchers-and-sessions.md	ok
.agent-skills/scrapling/SKILL.md	181	7a	references/parser-and-adaptive.md	/Users/supercent/orca/jeo-skills/.agent-skills/scrapling/references/parser-and-adaptive.md	ok
.agent-skills/scrapling/SKILL.md	206	7a	references/cli-and-mcp.md	/Users/supercent/orca/jeo-skills/.agent-skills/scrapling/references/cli-and-mcp.md	ok
.agent-skills/scrapling/SKILL.md	230	7a	references/spiders.md	/Users/supercent/orca/jeo-skills/.agent-skills/scrapling/references/spiders.md	ok
.agent-skills/scrapling/SKILL.md	247	7a	references/research-harvesting.md	/Users/supercent/orca/jeo-skills/.agent-skills/scrapling/references/research-harvesting.md	ok
.agent-skills/scrapling/SKILL.md	287	7a	references/intake-packets-and-route-outs.md	/Users/supercent/orca/jeo-skills/.agent-skills/scrapling/references/intake-packets-and-route-outs.md	ok
.agent-skills/scrapling/SKILL.md	288	7a	references/fetchers-and-sessions.md	/Users/supercent/orca/jeo-skills/.agent-skills/scrapling/references/fetchers-and-sessions.md	ok
.agent-skills/scrapling/SKILL.md	289	7a	references/parser-and-adaptive.md	/Users/supercent/orca/jeo-skills/.agent-skills/scrapling/references/parser-and-adaptive.md	ok
.agent-skills/scrapling/SKILL.md	290	7a	references/cli-and-mcp.md	/Users/supercent/orca/jeo-skills/.agent-skills/scrapling/references/cli-and-mcp.md	ok
.agent-skills/scrapling/SKILL.md	291	7a	references/spiders.md	/Users/supercent/orca/jeo-skills/.agent-skills/scrapling/references/spiders.md	ok
.agent-skills/scrapling/SKILL.md	292	7a	references/research-harvesting.md	/Users/supercent/orca/jeo-skills/.agent-skills/scrapling/references/research-harvesting.md	ok
.agent-skills/scrapling/SKILL.md	293	7a	scripts/install.sh	/Users/supercent/orca/jeo-skills/.agent-skills/scrapling/scripts/install.sh	ok
.agent-skills/scrapling/SKILL.md	294	7a	scripts/research_harvest_gate.py	/Users/supercent/orca/jeo-skills/.agent-skills/scrapling/scripts/research_harvest_gate.py	ok
.agent-skills/scrapling/SKILL.md	296	7a	scripts/run-extract.sh	/Users/supercent/orca/jeo-skills/.agent-skills/scrapling/scripts/run-extract.sh	ok
.agent-skills/scrapling/SKILL.md	297	7a	scripts/run-mcp.sh	/Users/supercent/orca/jeo-skills/.agent-skills/scrapling/scripts/run-mcp.sh	ok
.agent-skills/scrapling/references/research-harvesting.md	36	7a	intake-packets-and-route-outs.md	/Users/supercent/orca/jeo-skills/.agent-skills/scrapling/references/intake-packets-and-route-outs.md	ok
.agent-skills/security-best-practices/SKILL.md	40	7a	references/modes-and-boundaries.md	/Users/supercent/orca/jeo-skills/.agent-skills/security-best-practices/references/modes-and-boundaries.md	ok
.agent-skills/security-best-practices/SKILL.md	41	7a	references/mode-packets-and-route-outs.md	/Users/supercent/orca/jeo-skills/.agent-skills/security-best-practices/references/mode-packets-and-route-outs.md	ok
.agent-skills/security-best-practices/SKILL.md	42	7a	references/hardening-review-checklist.md	/Users/supercent/orca/jeo-skills/.agent-skills/security-best-practices/references/hardening-review-checklist.md	ok
.agent-skills/security-best-practices/SKILL.md	43	7a	references/verification-ladder.md	/Users/supercent/orca/jeo-skills/.agent-skills/security-best-practices/references/verification-ladder.md	ok
.agent-skills/security-best-practices/SKILL.md	88	7a	references/mode-packets-and-route-outs.md	/Users/supercent/orca/jeo-skills/.agent-skills/security-best-practices/references/mode-packets-and-route-outs.md	ok
.agent-skills/security-best-practices/SKILL.md	148	7a	references/mode-packets-and-route-outs.md	/Users/supercent/orca/jeo-skills/.agent-skills/security-best-practices/references/mode-packets-and-route-outs.md	ok
.agent-skills/skill-autoresearch/SKILL.md	33	7a	references/eval-guide.md	/Users/supercent/orca/jeo-skills/.agent-skills/skill-autoresearch/references/eval-guide.md	ok
.agent-skills/skill-autoresearch/SKILL.md	34	7a	references/loop-charter-template.md	/Users/supercent/orca/jeo-skills/.agent-skills/skill-autoresearch/references/loop-charter-template.md	ok
.agent-skills/skill-autoresearch/SKILL.md	35	7a	references/run-packets-and-route-outs.md	/Users/supercent/orca/jeo-skills/.agent-skills/skill-autoresearch/references/run-packets-and-route-outs.md	ok
.agent-skills/skill-autoresearch/SKILL.md	126	7a	references/eval-guide.md	/Users/supercent/orca/jeo-skills/.agent-skills/skill-autoresearch/references/eval-guide.md	ok
.agent-skills/slides-grab/SKILL.md	111	7a	scripts/install.sh	/Users/supercent/orca/jeo-skills/.agent-skills/slides-grab/scripts/install.sh	ok
.agent-skills/slides-grab/SKILL.md	249	7a	references/features.md	/Users/supercent/orca/jeo-skills/.agent-skills/slides-grab/references/features.md	ok
.agent-skills/slides-grab/SKILL.md	250	7a	scripts/install.sh	/Users/supercent/orca/jeo-skills/.agent-skills/slides-grab/scripts/install.sh	ok
.agent-skills/slides-grab/SKILL.md	251	7b	../drawio/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/drawio/SKILL.md	ok
.agent-skills/slides-grab/SKILL.md	251	7b	../presentation-builder/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/presentation-builder/SKILL.md	ok
.agent-skills/slides-grab/SKILL.md	252	7b	../god-tibo-imagen/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/god-tibo-imagen/SKILL.md	ok
.agent-skills/slides-grab/SKILL.md	252	7b	../open-design/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/open-design/SKILL.md	ok
.agent-skills/spec-kit/SKILL.md	171	7a	scripts/install.sh	/Users/supercent/orca/jeo-skills/.agent-skills/spec-kit/scripts/install.sh	ok
.agent-skills/spec-kit/SKILL.md	219	7a	scripts/install.sh	/Users/supercent/orca/jeo-skills/.agent-skills/spec-kit/scripts/install.sh	ok
.agent-skills/spec-kit/SKILL.md	220	7a	references/commands.md	/Users/supercent/orca/jeo-skills/.agent-skills/spec-kit/references/commands.md	ok
.agent-skills/spec-kit/SKILL.md	221	7b	../ooo/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/ooo/SKILL.md	ok
.agent-skills/spec-kit/SKILL.md	221	7b	../bmad/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/bmad/SKILL.md	ok
.agent-skills/spec-kit/SKILL.md	222	7b	../plannotator/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/plannotator/SKILL.md	ok
.agent-skills/spec-kit/SKILL.md	222	7b	../bmad-idea/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/bmad-idea/SKILL.md	ok
.agent-skills/sprint-retrospective/SKILL.md	29	7a	references/facilitation-modes.md	/Users/supercent/orca/jeo-skills/.agent-skills/sprint-retrospective/references/facilitation-modes.md	ok
.agent-skills/sprint-retrospective/SKILL.md	30	7a	references/action-review-and-packet-shapes.md	/Users/supercent/orca/jeo-skills/.agent-skills/sprint-retrospective/references/action-review-and-packet-shapes.md	ok
.agent-skills/standup-meeting/SKILL.md	44	7a	references/cadence-gates-and-exceptions.md	/Users/supercent/orca/jeo-skills/.agent-skills/standup-meeting/references/cadence-gates-and-exceptions.md	ok
.agent-skills/standup-meeting/SKILL.md	45	7a	references/facilitation-modes.md	/Users/supercent/orca/jeo-skills/.agent-skills/standup-meeting/references/facilitation-modes.md	ok
.agent-skills/standup-meeting/SKILL.md	46	7a	references/intake-packets-and-route-outs.md	/Users/supercent/orca/jeo-skills/.agent-skills/standup-meeting/references/intake-packets-and-route-outs.md	ok
.agent-skills/standup-meeting/SKILL.md	108	7a	references/intake-packets-and-route-outs.md	/Users/supercent/orca/jeo-skills/.agent-skills/standup-meeting/references/intake-packets-and-route-outs.md	ok
.agent-skills/state-management/SKILL.md	32	7a	references/ownership-packets-and-route-outs.md	/Users/supercent/orca/jeo-skills/.agent-skills/state-management/references/ownership-packets-and-route-outs.md	ok
.agent-skills/state-management/SKILL.md	33	7a	references/decision-matrix.md	/Users/supercent/orca/jeo-skills/.agent-skills/state-management/references/decision-matrix.md	ok
.agent-skills/state-management/SKILL.md	34	7a	references/handoff-boundaries.md	/Users/supercent/orca/jeo-skills/.agent-skills/state-management/references/handoff-boundaries.md	ok
.agent-skills/steam-store-launch-ops/SKILL.md	36	7a	references/intake-packets-and-route-outs.md	/Users/supercent/orca/jeo-skills/.agent-skills/steam-store-launch-ops/references/intake-packets-and-route-outs.md	ok
.agent-skills/steam-store-launch-ops/SKILL.md	37	7a	references/diagnostic-model.md	/Users/supercent/orca/jeo-skills/.agent-skills/steam-store-launch-ops/references/diagnostic-model.md	ok
.agent-skills/steam-store-launch-ops/SKILL.md	38	7a	references/event-hooks.md	/Users/supercent/orca/jeo-skills/.agent-skills/steam-store-launch-ops/references/event-hooks.md	ok
.agent-skills/steam-store-launch-ops/SKILL.md	39	7a	references/checklists.md	/Users/supercent/orca/jeo-skills/.agent-skills/steam-store-launch-ops/references/checklists.md	ok
.agent-skills/stitched-full-page-capture/SKILL.md	101	7a	scripts/stitch_full_page_capture.mjs	/Users/supercent/orca/jeo-skills/.agent-skills/stitched-full-page-capture/scripts/stitch_full_page_capture.mjs	excluded:deferred
.agent-skills/stitched-full-page-capture/SKILL.md	102	7a	agents/openai.yaml	/Users/supercent/orca/jeo-skills/.agent-skills/stitched-full-page-capture/agents/openai.yaml	excluded:deferred
.agent-skills/strix/SKILL.md	47	7a	references/commands.md	/Users/supercent/orca/jeo-skills/.agent-skills/strix/references/commands.md	ok
.agent-skills/strix/SKILL.md	66	7a	references/providers-and-config.md	/Users/supercent/orca/jeo-skills/.agent-skills/strix/references/providers-and-config.md	ok
.agent-skills/strix/SKILL.md	84	7a	references/scan-modes-and-ci.md	/Users/supercent/orca/jeo-skills/.agent-skills/strix/references/scan-modes-and-ci.md	ok
.agent-skills/strix/SKILL.md	121	7a	references/scan-modes-and-ci.md	/Users/supercent/orca/jeo-skills/.agent-skills/strix/references/scan-modes-and-ci.md	ok
.agent-skills/strix/SKILL.md	131	7a	references/built-in-skills.md	/Users/supercent/orca/jeo-skills/.agent-skills/strix/references/built-in-skills.md	ok
.agent-skills/strix/SKILL.md	194	7a	references/commands.md	/Users/supercent/orca/jeo-skills/.agent-skills/strix/references/commands.md	ok
.agent-skills/strix/SKILL.md	195	7a	references/providers-and-config.md	/Users/supercent/orca/jeo-skills/.agent-skills/strix/references/providers-and-config.md	ok
.agent-skills/strix/SKILL.md	196	7a	references/scan-modes-and-ci.md	/Users/supercent/orca/jeo-skills/.agent-skills/strix/references/scan-modes-and-ci.md	ok
.agent-skills/strix/SKILL.md	197	7a	references/built-in-skills.md	/Users/supercent/orca/jeo-skills/.agent-skills/strix/references/built-in-skills.md	ok
.agent-skills/strix/SKILL.md	198	7a	scripts/install.sh	/Users/supercent/orca/jeo-skills/.agent-skills/strix/scripts/install.sh	ok
.agent-skills/strix/SKILL.md	199	7a	scripts/run-scan.sh	/Users/supercent/orca/jeo-skills/.agent-skills/strix/scripts/run-scan.sh	ok
.agent-skills/strix/SKILL.md	200	7a	scripts/ci-scan.sh	/Users/supercent/orca/jeo-skills/.agent-skills/strix/scripts/ci-scan.sh	ok
.agent-skills/survey/SKILL.md	37	7a	references/evidence-recovery-ladder.md	/Users/supercent/orca/jeo-skills/.agent-skills/survey/references/evidence-recovery-ladder.md	ok
.agent-skills/survey/SKILL.md	38	7a	references/platform-adapter-and-artifact-contract.md	/Users/supercent/orca/jeo-skills/.agent-skills/survey/references/platform-adapter-and-artifact-contract.md	ok
.agent-skills/survey/SKILL.md	39	7a	references/output-templates-and-validator.md	/Users/supercent/orca/jeo-skills/.agent-skills/survey/references/output-templates-and-validator.md	ok
.agent-skills/survey/SKILL.md	40	7a	references/keyword-sweep-and-relevance-rescue.md	/Users/supercent/orca/jeo-skills/.agent-skills/survey/references/keyword-sweep-and-relevance-rescue.md	ok
.agent-skills/survey/SKILL.md	41	7a	references/gh-search-empty-lane-recovery-playbook.md	/Users/supercent/orca/jeo-skills/.agent-skills/survey/references/gh-search-empty-lane-recovery-playbook.md	ok
